id,id_transacao,id_produto,quantidade,preco_unitario
3136,3136,364,5,154.09
3137,3137,203,2,405.49
3138,3138,84,1,403.76
3139,3139,11,2,380.18
3140,3140,342,2,138.58
3141,3141,109,4,457.59
3142,3142,493,5,490.07
3143,3143,341,4,217.46
3144,3144,203,2,405.49
3145,3145,265,2,279.98
3146,3146,147,3,75.78
3147,3147,63,3,357.09
3148,3148,240,1,355.88
3149,3149,397,5,166.81
3150,3150,414,5,66.81
3151,3151,331,4,127.24
3152,3152,275,4,92.15
3153,3153,376,5,282.91
3154,3154,182,3,234.43
3155,3155,434,4,253.66
3156,3156,334,3,432.9
3157,3157,474,2,369.51
3158,3158,45,5,356.06
3159,3159,103,5,85.93
3160,3160,371,1,293.85
3161,3161,321,2,185.43
3162,3162,162,2,94.51
3163,3163,174,5,230.03
3164,3164,21,3,78.65
3165,3165,370,1,260.08
3166,3166,251,1,268.73
3167,3167,498,1,257.71
3168,3168,50,2,53.84
3169,3169,85,3,392.9
3170,3170,29,2,247.95
3171,3171,202,4,273.21
3172,3172,211,3,495.33
3173,3173,22,1,61.51
3174,3174,53,1,145.45
3175,3175,133,1,31.1
3176,3176,390,4,421.62
3177,3177,354,1,249.46
3178,3178,203,5,405.49
3179,3179,74,3,370.25
3180,3180,23,4,405.92
3181,3181,361,5,285.65
3182,3182,255,2,86.57
3183,3183,437,2,453.65
3184,3184,154,1,426.53
3185,3185,276,5,418.24
3186,3186,5,2,203.04
3187,3187,47,2,70.38
3188,3188,292,3,317.01
3189,3189,93,1,298.44
3190,3190,330,2,199.39
3191,3191,364,2,154.09
3192,3192,332,4,112.31
3193,3193,315,4,160.12
3194,3194,324,4,373.07
3195,3195,419,1,175.05
3196,3196,161,4,63.03
3197,3197,196,1,335.8
3198,3198,494,4,27.45
3199,3199,418,4,180.86
3200,3200,190,4,324.89
3201,3201,316,2,249.04
3202,3202,221,4,47.87
3203,3203,98,4,226.15
3204,3204,175,4,336.18
3205,3205,50,3,53.84
3206,3206,434,5,253.66
3207,3207,5,3,203.04
3208,3208,272,3,355.83
3209,3209,16,2,370.82
3210,3210,166,3,259.29
3211,3211,464,2,323.14
3212,3212,475,3,360.54
3213,3213,356,1,338.65
3214,3214,295,5,219.86
3215,3215,269,3,318.85
3216,3216,383,2,214.69
3217,3217,217,2,296.89
3218,3218,285,5,160.13
3219,3219,155,4,400.01
3220,3220,280,3,123.97
3221,3221,348,1,141.51
3222,3222,277,5,338.35
3223,3223,374,3,401.47
3224,3224,127,3,131.37
3225,3225,396,5,156.43
3226,3226,269,1,318.85
3227,3227,179,2,77.77
3228,3228,407,1,131.7
3229,3229,405,5,387.9
3230,3230,427,1,306.4
3231,3231,344,5,292.31
3232,3232,54,2,297.32
3233,3233,205,5,151.58
3234,3234,385,1,261.72
3235,3235,112,2,361.46
3236,3236,208,2,402.29
3237,3237,427,3,306.4
3238,3238,106,3,435.41
3239,3239,33,2,11.34
3240,3240,498,5,257.71
3241,3241,341,4,217.46
3242,3242,115,3,171.74
3243,3243,299,3,106.93
3244,3244,188,2,77.63
3245,3245,1,5,251.86
3246,3246,243,5,429.39
3247,3247,281,2,29.76
3248,3248,148,1,152.59
3249,3249,78,1,21.56
3250,3250,109,1,457.59
3251,3251,30,2,227.71
3252,3252,331,5,127.24
3253,3253,371,2,293.85
3254,3254,213,3,450.31
3255,3255,145,3,105.55
3256,3256,356,2,338.65
3257,3257,178,2,437.73
3258,3258,267,3,53.94
3259,3259,309,2,180.73
3260,3260,206,2,415.96
3261,3261,104,5,346.67
3262,3262,446,4,202.1
3263,3263,88,2,272.44
3264,3264,329,3,273.8
3265,3265,77,2,169.65
3266,3266,440,4,72.41
3267,3267,432,2,470.07
3268,3268,145,3,105.55
3269,3269,71,3,182.74
3270,3270,182,3,234.43
3271,3271,282,3,443.4
3272,3272,384,5,302.84
3273,3273,18,3,39.14
3274,3274,486,2,215.56
3275,3275,277,2,338.35
3276,3276,156,4,137.14
3277,3277,110,3,384.31
3278,3278,11,4,380.18
3279,3279,441,1,361.83
3280,3280,473,3,44.61
3281,3281,100,1,283.9
3282,3282,104,5,346.67
3283,3283,448,1,146.21
3284,3284,130,2,312.61
3285,3285,119,3,171.13
3286,3286,153,2,241.32
3287,3287,13,1,100.67
3288,3288,77,2,169.65
3289,3289,220,4,424.42
3290,3290,224,4,48.9
3291,3291,231,1,460.29
3292,3292,203,4,405.49
3293,3293,113,3,324.04
3294,3294,108,5,195.24
3295,3295,135,4,471.94
3296,3296,304,3,144.27
3297,3297,439,1,301.92
3298,3298,434,1,253.66
3299,3299,121,1,66.26
3300,3300,300,4,331.66
3301,3301,340,4,75.48
3302,3302,38,3,55.33
3303,3303,80,5,200.6
3304,3304,346,4,399.36
3305,3305,273,5,141.04
3306,3306,69,3,28.56
3307,3307,359,3,269.39
3308,3308,186,2,58.37
3309,3309,226,5,12.9
3310,3310,356,5,338.65
3311,3311,73,4,368.54
3312,3312,288,2,408.81
3313,3313,263,1,204.14
3314,3314,402,3,29.67
3315,3315,469,2,8.85
3316,3316,405,5,387.9
3317,3317,499,5,333.31
3318,3318,86,5,261.62
3319,3319,33,2,11.34
3320,3320,159,1,427.18
3321,3321,319,3,365.63
3322,3322,238,5,337.37
3323,3323,15,3,192.79
3324,3324,465,3,442.77
3325,3325,268,1,370.07
3326,3326,407,4,131.7
3327,3327,205,3,151.58
3328,3328,225,1,320.75
3329,3329,141,1,186.08
3330,3330,281,3,29.76
3331,3331,347,5,133.05
3332,3332,438,1,305.01
3333,3333,164,1,317.94
3334,3334,67,3,143.66
3335,3335,354,1,249.46
3336,3336,429,5,326.48
3337,3337,426,4,337.48
3338,3338,153,5,241.32
3339,3339,189,1,449.69
3340,3340,42,5,45.12
3341,3341,37,3,390.89
3342,3342,220,1,424.42
3343,3343,466,3,35.3
3344,3344,128,5,254.97
3345,3345,169,2,89.28
3346,3346,97,2,230.78
3347,3347,144,5,100.08
3348,3348,251,5,268.73
3349,3349,233,4,39.06
3350,3350,116,1,119.05
3351,3351,176,3,97.24
3352,3352,356,4,338.65
3353,3353,32,2,186.42
3354,3354,379,2,58.03
3355,3355,338,4,469.13
3356,3356,220,4,424.42
3357,3357,192,2,497.43
3358,3358,235,2,25.33
3359,3359,115,4,171.74
3360,3360,133,2,31.1
3361,3361,467,5,495.92
3362,3362,417,1,488.35
3363,3363,268,4,370.07
3364,3364,400,4,455.33
3365,3365,57,2,446.35
3366,3366,144,4,100.08
3367,3367,84,1,403.76
3368,3368,492,4,169.44
3369,3369,329,4,273.8
3370,3370,306,2,354.51
3371,3371,324,1,373.07
3372,3372,56,2,163.55
3373,3373,206,2,415.96
3374,3374,154,2,426.53
3375,3375,162,4,94.51
3376,3376,15,3,192.79
3377,3377,448,5,146.21
3378,3378,335,4,311.72
3379,3379,94,5,411.21
3380,3380,377,4,181.9
3381,3381,276,4,418.24
3382,3382,500,4,106.95
3383,3383,68,2,284.57
3384,3384,45,4,356.06
3385,3385,323,5,368.84
3386,3386,212,4,285.99
3387,3387,342,3,138.58
3388,3388,229,1,217.89
3389,3389,318,4,40.2
3390,3390,82,3,96.15
3391,3391,252,1,313.04
3392,3392,181,1,59.8
3393,3393,132,5,40.45
3394,3394,97,1,230.78
3395,3395,367,5,302.77
3396,3396,195,4,332.35
3397,3397,114,1,126.82
3398,3398,319,5,365.63
3399,3399,91,1,78.25
3400,3400,495,3,188.67
3401,3401,408,3,458.6
3402,3402,205,2,151.58
3403,3403,338,1,469.13
3404,3404,238,1,337.37
3405,3405,5,4,203.04
3406,3406,33,2,11.34
3407,3407,256,2,374.22
3408,3408,216,5,326.51
3409,3409,409,2,352.5
3410,3410,374,3,401.47
3411,3411,153,2,241.32
3412,3412,459,5,170.69
3413,3413,220,1,424.42
3414,3414,331,4,127.24
3415,3415,37,3,390.89
3416,3416,362,1,432.86
3417,3417,247,1,330.29
3418,3418,411,1,262.46
3419,3419,80,4,200.6
3420,3420,465,5,442.77
3421,3421,88,3,272.44
3422,3422,88,1,272.44
3423,3423,86,4,261.62
3424,3424,171,2,161.14
3425,3425,398,2,364.17
3426,3426,173,3,284.87
3427,3427,273,2,141.04
3428,3428,395,2,273.75
3429,3429,481,2,332.0
3430,3430,264,3,254.78
3431,3431,242,3,218.85
3432,3432,397,3,166.81
3433,3433,110,4,384.31
3434,3434,171,1,161.14
3435,3435,352,5,44.57
3436,3436,157,4,178.75
3437,3437,327,2,457.33
3438,3438,335,5,311.72
3439,3439,177,2,140.82
3440,3440,165,2,409.58
3441,3441,485,3,263.69
3442,3442,10,5,403.77
3443,3443,220,1,424.42
3444,3444,422,3,475.94
3445,3445,242,3,218.85
3446,3446,454,3,308.08
3447,3447,499,3,333.31
3448,3448,188,2,77.63
3449,3449,228,5,83.04
3450,3450,222,5,480.51
3451,3451,88,5,272.44
3452,3452,136,1,422.41
3453,3453,246,3,106.29
3454,3454,226,1,12.9
3455,3455,23,4,405.92
3456,3456,280,3,123.97
3457,3457,10,5,403.77
3458,3458,416,3,258.31
3459,3459,316,4,249.04
3460,3460,365,5,433.88
3461,3461,249,1,421.42
3462,3462,238,2,337.37
3463,3463,54,2,297.32
3464,3464,314,4,332.77
3465,3465,406,2,42.21
3466,3466,243,1,429.39
3467,3467,75,2,445.24
3468,3468,44,2,20.78
3469,3469,306,2,354.51
3470,3470,68,5,284.57
3471,3471,334,1,432.9
3472,3472,249,4,421.42
3473,3473,294,1,114.07
3474,3474,124,3,30.75
3475,3475,50,5,53.84
3476,3476,302,1,329.05
3477,3477,319,1,365.63
3478,3478,12,4,174.54
3479,3479,86,4,261.62
3480,3480,6,5,380.41
3481,3481,84,4,403.76
3482,3482,36,2,338.08
3483,3483,231,3,460.29
3484,3484,384,3,302.84
3485,3485,200,1,212.79
3486,3486,329,3,273.8
3487,3487,109,1,457.59
3488,3488,488,2,54.16
3489,3489,195,4,332.35
3490,3490,214,3,127.07
3491,3491,34,1,432.81
3492,3492,21,4,78.65
3493,3493,374,1,401.47
3494,3494,312,5,400.92
3495,3495,135,3,471.94
3496,3496,410,2,342.46
3497,3497,232,2,262.29
3498,3498,293,2,112.94
3499,3499,49,1,221.21
3500,3500,493,4,490.07
3501,3501,487,2,292.96
3502,3502,450,2,160.53
3503,3503,125,4,326.77
3504,3504,216,1,326.51
3505,3505,252,5,313.04
3506,3506,400,1,455.33
3507,3507,253,1,159.52
3508,3508,464,4,323.14
3509,3509,112,5,361.46
3510,3510,460,3,438.22
3511,3511,416,2,258.31
3512,3512,260,5,384.97
3513,3513,292,3,317.01
3514,3514,47,5,70.38
3515,3515,368,1,332.68
3516,3516,447,5,360.39
3517,3517,166,2,259.29
3518,3518,381,1,353.85
3519,3519,497,5,460.36
3520,3520,384,5,302.84
3521,3521,430,2,451.99
3522,3522,210,3,177.06
3523,3523,243,5,429.39
3524,3524,262,4,405.66
3525,3525,480,3,248.49
3526,3526,277,5,338.35
3527,3527,81,2,38.72
3528,3528,356,4,338.65
3529,3529,53,5,145.45
3530,3530,327,1,457.33
3531,3531,291,2,229.85
3532,3532,275,5,92.15
3533,3533,207,4,476.52
3534,3534,490,2,143.96
3535,3535,81,5,38.72
3536,3536,500,1,106.95
3537,3537,315,3,160.12
3538,3538,318,5,40.2
3539,3539,364,3,154.09
3540,3540,39,4,344.51
3541,3541,412,1,418.04
3542,3542,400,1,455.33
3543,3543,161,1,63.03
3544,3544,437,4,453.65
3545,3545,29,5,247.95
3546,3546,261,4,485.53
3547,3547,216,4,326.51
3548,3548,98,3,226.15
3549,3549,449,4,331.88
3550,3550,291,4,229.85
3551,3551,343,4,357.85
3552,3552,173,5,284.87
3553,3553,103,3,85.93
3554,3554,382,2,280.82
3555,3555,259,1,275.75
3556,3556,105,1,494.29
3557,3557,102,1,248.89
3558,3558,469,5,8.85
3559,3559,58,2,93.32
3560,3560,287,1,215.5
3561,3561,133,3,31.1
3562,3562,338,1,469.13
3563,3563,173,5,284.87
3564,3564,415,4,119.32
3565,3565,239,2,445.17
3566,3566,492,3,169.44
3567,3567,59,3,475.41
3568,3568,123,5,32.74
3569,3569,221,5,47.87
3570,3570,117,2,118.42
3571,3571,280,5,123.97
3572,3572,430,1,451.99
3573,3573,2,1,373.97
3574,3574,297,3,347.84
3575,3575,293,2,112.94
3576,3576,101,3,140.84
3577,3577,357,3,334.39
3578,3578,105,2,494.29
3579,3579,224,5,48.9
3580,3580,247,2,330.29
3581,3581,1,4,251.86
3582,3582,477,5,57.82
3583,3583,11,3,380.18
3584,3584,144,4,100.08
3585,3585,243,4,429.39
3586,3586,356,3,338.65
3587,3587,495,5,188.67
3588,3588,335,4,311.72
3589,3589,158,4,206.23
3590,3590,3,4,47.57
3591,3591,310,2,103.63
3592,3592,39,4,344.51
3593,3593,350,4,278.33
3594,3594,171,5,161.14
3595,3595,151,4,289.29
3596,3596,238,4,337.37
3597,3597,395,3,273.75
3598,3598,274,1,400.74
3599,3599,348,4,141.51
3600,3600,428,4,118.73
3601,3601,93,5,298.44
3602,3602,272,4,355.83
3603,3603,438,3,305.01
3604,3604,460,3,438.22
3605,3605,437,4,453.65
3606,3606,135,5,471.94
3607,3607,219,4,55.74
3608,3608,379,4,58.03
3609,3609,28,1,228.31
3610,3610,224,4,48.9
3611,3611,276,2,418.24
3612,3612,15,3,192.79
3613,3613,260,4,384.97
3614,3614,227,1,422.75
3615,3615,290,4,432.89
3616,3616,162,4,94.51
3617,3617,36,4,338.08
3618,3618,272,4,355.83
3619,3619,218,5,231.14
3620,3620,156,4,137.14
3621,3621,142,5,72.62
3622,3622,34,3,432.81
3623,3623,62,3,194.24
3624,3624,377,3,181.9
3625,3625,301,3,280.45
3626,3626,345,2,29.33
3627,3627,411,5,262.46
3628,3628,412,1,418.04
3629,3629,305,5,141.08
3630,3630,447,3,360.39
3631,3631,1,3,251.86
3632,3632,209,3,247.51
3633,3633,40,3,332.72
3634,3634,50,2,53.84
3635,3635,314,4,332.77
3636,3636,300,5,331.66
3637,3637,322,3,178.31
3638,3638,309,4,180.73
3639,3639,244,3,286.42
3640,3640,266,4,310.71
3641,3641,132,1,40.45
3642,3642,422,2,475.94
3643,3643,335,3,311.72
3644,3644,55,5,283.0
3645,3645,451,1,278.05
3646,3646,42,4,45.12
3647,3647,75,5,445.24
3648,3648,444,2,297.76
3649,3649,493,5,490.07
3650,3650,478,5,225.26
3651,3651,29,5,247.95
3652,3652,409,1,352.5
3653,3653,115,3,171.74
3654,3654,372,4,187.96
3655,3655,130,1,312.61
3656,3656,377,4,181.9
3657,3657,5,4,203.04
3658,3658,72,3,368.24
3659,3659,182,3,234.43
3660,3660,39,1,344.51
3661,3661,472,4,102.08
3662,3662,128,1,254.97
3663,3663,455,5,302.85
3664,3664,408,3,458.6
3665,3665,18,3,39.14
3666,3666,431,4,157.84
3667,3667,430,4,451.99
3668,3668,212,4,285.99
3669,3669,363,2,199.74
3670,3670,59,2,475.41
3671,3671,68,3,284.57
3672,3672,131,5,280.76
3673,3673,294,3,114.07
3674,3674,385,4,261.72
3675,3675,291,1,229.85
3676,3676,335,2,311.72
3677,3677,63,1,357.09
3678,3678,404,3,419.91
3679,3679,221,5,47.87
3680,3680,486,4,215.56
3681,3681,343,2,357.85
3682,3682,68,4,284.57
3683,3683,390,5,421.62
3684,3684,68,3,284.57
3685,3685,177,1,140.82
3686,3686,316,4,249.04
3687,3687,257,5,395.52
3688,3688,411,2,262.46
3689,3689,60,5,171.73
3690,3690,133,3,31.1
3691,3691,160,2,279.12
3692,3692,90,2,247.29
3693,3693,366,3,487.73
3694,3694,230,4,31.25
3695,3695,120,5,430.63
3696,3696,427,5,306.4
3697,3697,280,1,123.97
3698,3698,439,4,301.92
3699,3699,395,2,273.75
3700,3700,366,3,487.73
3701,3701,319,1,365.63
3702,3702,205,4,151.58
3703,3703,335,4,311.72
3704,3704,148,4,152.59
3705,3705,359,1,269.39
3706,3706,500,4,106.95
3707,3707,129,3,238.86
3708,3708,155,5,400.01
3709,3709,330,1,199.39
3710,3710,497,5,460.36
3711,3711,88,5,272.44
3712,3712,484,4,170.03
3713,3713,429,2,326.48
3714,3714,412,3,418.04
3715,3715,133,5,31.1
3716,3716,37,5,390.89
3717,3717,320,1,35.47
3718,3718,250,5,325.5
3719,3719,374,3,401.47
3720,3720,118,4,203.69
3721,3721,393,1,282.07
3722,3722,109,4,457.59
3723,3723,231,3,460.29
3724,3724,452,2,422.41
3725,3725,4,1,422.74
3726,3726,189,1,449.69
3727,3727,198,5,37.13
3728,3728,253,4,159.52
3729,3729,131,2,280.76
3730,3730,418,2,180.86
3731,3731,23,2,405.92
3732,3732,229,2,217.89
3733,3733,311,2,486.93
3734,3734,206,4,415.96
3735,3735,377,1,181.9
3736,3736,121,1,66.26
3737,3737,410,4,342.46
3738,3738,426,5,337.48
3739,3739,459,2,170.69
3740,3740,375,4,253.18
3741,3741,414,3,66.81
3742,3742,361,2,285.65
3743,3743,376,2,282.91
3744,3744,73,1,368.54
3745,3745,488,3,54.16
3746,3746,487,4,292.96
3747,3747,195,2,332.35
3748,3748,128,2,254.97
3749,3749,78,5,21.56
3750,3750,470,4,367.78
3751,3751,192,4,497.43
3752,3752,153,2,241.32
3753,3753,479,4,46.87
3754,3754,38,5,55.33
3755,3755,286,2,342.62
3756,3756,157,5,178.75
3757,3757,218,1,231.14
3758,3758,347,3,133.05
3759,3759,226,5,12.9
3760,3760,391,5,126.09
3761,3761,286,1,342.62
3762,3762,362,3,432.86
3763,3763,282,3,443.4
3764,3764,244,2,286.42
3765,3765,478,5,225.26
3766,3766,389,1,463.39
3767,3767,387,4,261.9
3768,3768,429,2,326.48
3769,3769,261,5,485.53
3770,3770,256,3,374.22
3771,3771,254,1,246.22
3772,3772,463,1,114.47
3773,3773,448,4,146.21
3774,3774,123,1,32.74
3775,3775,79,4,417.1
3776,3776,190,5,324.89
3777,3777,260,1,384.97
3778,3778,101,5,140.84
3779,3779,28,5,228.31
3780,3780,283,4,24.43
3781,3781,465,4,442.77
3782,3782,246,1,106.29
3783,3783,334,3,432.9
3784,3784,116,4,119.05
3785,3785,342,4,138.58
3786,3786,454,3,308.08
3787,3787,43,1,51.53
3788,3788,239,3,445.17
3789,3789,48,4,66.34
3790,3790,97,1,230.78
3791,3791,203,1,405.49
3792,3792,130,5,312.61
3793,3793,193,4,471.71
3794,3794,138,2,150.66
3795,3795,442,5,232.56
3796,3796,224,4,48.9
3797,3797,212,1,285.99
3798,3798,416,1,258.31
3799,3799,83,5,115.87
3800,3800,131,2,280.76
3801,3801,329,3,273.8
3802,3802,239,1,445.17
3803,3803,214,5,127.07
3804,3804,159,5,427.18
3805,3805,171,1,161.14
3806,3806,328,4,388.27
3807,3807,419,3,175.05
3808,3808,9,4,322.59
3809,3809,495,5,188.67
3810,3810,364,4,154.09
3811,3811,163,4,179.74
3812,3812,448,4,146.21
3813,3813,434,4,253.66
3814,3814,157,5,178.75
3815,3815,168,5,237.0
3816,3816,241,3,16.65
3817,3817,103,4,85.93
3818,3818,181,4,59.8
3819,3819,64,5,43.12
3820,3820,432,2,470.07
3821,3821,427,4,306.4
3822,3822,21,5,78.65
3823,3823,16,2,370.82
3824,3824,294,1,114.07
3825,3825,126,2,359.36
3826,3826,256,4,374.22
3827,3827,465,3,442.77
3828,3828,349,2,317.91
3829,3829,229,2,217.89
3830,3830,181,3,59.8
3831,3831,162,3,94.51
3832,3832,163,3,179.74
3833,3833,269,2,318.85
3834,3834,260,4,384.97
3835,3835,156,2,137.14
3836,3836,156,4,137.14
3837,3837,63,5,357.09
3838,3838,14,5,45.91
3839,3839,13,2,100.67
3840,3840,440,4,72.41
3841,3841,453,4,156.38
3842,3842,423,1,139.9
3843,3843,413,4,469.1
3844,3844,417,2,488.35
3845,3845,349,5,317.91
3846,3846,145,5,105.55
3847,3847,442,1,232.56
3848,3848,125,5,326.77
3849,3849,228,2,83.04
3850,3850,6,1,380.41
3851,3851,497,3,460.36
3852,3852,59,1,475.41
3853,3853,134,5,401.52
3854,3854,135,2,471.94
3855,3855,492,4,169.44
3856,3856,279,3,498.65
3857,3857,449,3,331.88
3858,3858,151,3,289.29
3859,3859,165,4,409.58
3860,3860,152,2,270.18
3861,3861,228,2,83.04
3862,3862,44,4,20.78
3863,3863,249,3,421.42
3864,3864,31,2,382.05
3865,3865,141,1,186.08
3866,3866,212,5,285.99
3867,3867,248,4,399.21
3868,3868,190,4,324.89
3869,3869,137,4,339.78
3870,3870,84,1,403.76
3871,3871,74,3,370.25
3872,3872,272,5,355.83
3873,3873,175,5,336.18
3874,3874,150,2,374.59
3875,3875,147,1,75.78
3876,3876,7,5,149.99
3877,3877,44,5,20.78
3878,3878,496,4,303.83
3879,3879,43,1,51.53
3880,3880,331,3,127.24
3881,3881,487,2,292.96
3882,3882,121,2,66.26
3883,3883,425,3,402.61
3884,3884,162,5,94.51
3885,3885,204,3,485.79
3886,3886,119,5,171.13
3887,3887,229,3,217.89
3888,3888,471,4,399.7
3889,3889,43,1,51.53
3890,3890,137,2,339.78
3891,3891,275,5,92.15
3892,3892,258,2,153.64
3893,3893,104,3,346.67
3894,3894,259,1,275.75
3895,3895,205,5,151.58
3896,3896,189,1,449.69
3897,3897,377,1,181.9
3898,3898,11,2,380.18
3899,3899,237,5,251.36
3900,3900,216,1,326.51
3901,3901,188,5,77.63
3902,3902,319,4,365.63
3903,3903,496,2,303.83
3904,3904,13,2,100.67
3905,3905,174,2,230.03
3906,3906,349,2,317.91
3907,3907,35,1,481.87
3908,3908,447,2,360.39
3909,3909,313,5,30.73
3910,3910,120,1,430.63
3911,3911,492,1,169.44
3912,3912,72,2,368.24
3913,3913,457,3,424.58
3914,3914,51,1,381.14
3915,3915,171,5,161.14
3916,3916,270,5,184.22
3917,3917,484,3,170.03
3918,3918,339,3,211.54
3919,3919,456,1,474.96
3920,3920,107,3,35.31
3921,3921,4,1,422.74
3922,3922,253,3,159.52
3923,3923,364,3,154.09
3924,3924,94,2,411.21
3925,3925,353,4,273.71
3926,3926,185,3,16.23
3927,3927,168,2,237.0
3928,3928,115,4,171.74
3929,3929,291,3,229.85
3930,3930,188,5,77.63
3931,3931,464,4,323.14
3932,3932,52,3,449.86
3933,3933,269,1,318.85
3934,3934,396,3,156.43
3935,3935,69,3,28.56
3936,3936,82,1,96.15
3937,3937,276,1,418.24
3938,3938,211,2,495.33
3939,3939,92,1,76.41
3940,3940,140,3,416.5
3941,3941,108,5,195.24
3942,3942,80,4,200.6
3943,3943,87,5,245.12
3944,3944,220,2,424.42
3945,3945,424,2,146.81
3946,3946,497,5,460.36
3947,3947,111,3,150.03
3948,3948,457,1,424.58
3949,3949,490,2,143.96
3950,3950,174,2,230.03
3951,3951,225,5,320.75
3952,3952,314,1,332.77
3953,3953,310,5,103.63
3954,3954,413,2,469.1
3955,3955,351,5,181.41
3956,3956,137,3,339.78
3957,3957,321,1,185.43
3958,3958,164,5,317.94
3959,3959,257,5,395.52
3960,3960,489,5,231.38
3961,3961,437,4,453.65
3962,3962,37,4,390.89
3963,3963,23,1,405.92
3964,3964,386,1,214.42
3965,3965,94,1,411.21
3966,3966,441,2,361.83
3967,3967,441,3,361.83
3968,3968,259,4,275.75
3969,3969,148,5,152.59
3970,3970,400,4,455.33
3971,3971,271,3,154.81
3972,3972,487,1,292.96
3973,3973,243,5,429.39
3974,3974,19,5,348.38
3975,3975,96,2,51.01
3976,3976,247,4,330.29
3977,3977,29,1,247.95
3978,3978,423,1,139.9
3979,3979,362,4,432.86
3980,3980,97,2,230.78
3981,3981,68,4,284.57
3982,3982,404,5,419.91
3983,3983,309,1,180.73
3984,3984,398,5,364.17
3985,3985,436,5,93.14
3986,3986,227,3,422.75
3987,3987,342,3,138.58
3988,3988,225,2,320.75
3989,3989,389,4,463.39
3990,3990,178,4,437.73
3991,3991,247,3,330.29
3992,3992,419,3,175.05
3993,3993,472,5,102.08
3994,3994,395,1,273.75
3995,3995,460,3,438.22
3996,3996,495,1,188.67
3997,3997,87,5,245.12
3998,3998,157,5,178.75
3999,3999,18,4,39.14
4000,4000,218,5,231.14
4001,4001,441,5,361.83
4002,4002,123,5,32.74
4003,4003,89,4,84.3
4004,4004,2,3,373.97
4005,4005,28,1,228.31
4006,4006,391,5,126.09
4007,4007,452,4,422.41
4008,4008,354,3,249.46
4009,4009,430,2,451.99
4010,4010,286,5,342.62
4011,4011,96,1,51.01
4012,4012,63,4,357.09
4013,4013,42,2,45.12
4014,4014,451,5,278.05
4015,4015,301,5,280.45
4016,4016,443,1,476.82
4017,4017,432,3,470.07
4018,4018,401,1,259.06
4019,4019,325,2,229.54
4020,4020,185,3,16.23
4021,4021,366,4,487.73
4022,4022,224,1,48.9
4023,4023,116,5,119.05
4024,4024,480,5,248.49
4025,4025,313,3,30.73
4026,4026,239,3,445.17
4027,4027,50,2,53.84
4028,4028,106,4,435.41
4029,4029,204,3,485.79
4030,4030,111,4,150.03
4031,4031,127,5,131.37
4032,4032,343,4,357.85
4033,4033,439,3,301.92
4034,4034,491,5,474.56
4035,4035,303,4,266.78
4036,4036,170,3,448.75
4037,4037,319,1,365.63
4038,4038,406,3,42.21
4039,4039,203,5,405.49
4040,4040,195,1,332.35
4041,4041,337,4,499.52
4042,4042,315,1,160.12
4043,4043,474,3,369.51
4044,4044,220,3,424.42
4045,4045,348,2,141.51
4046,4046,430,4,451.99
4047,4047,394,2,215.74
4048,4048,29,2,247.95
4049,4049,420,5,29.36
4050,4050,143,2,264.2
4051,4051,347,3,133.05
4052,4052,64,1,43.12
4053,4053,430,4,451.99
4054,4054,91,2,78.25
4055,4055,499,3,333.31
4056,4056,106,4,435.41
4057,4057,133,3,31.1
4058,4058,463,5,114.47
4059,4059,60,1,171.73
4060,4060,168,5,237.0
4061,4061,95,5,441.82
4062,4062,493,3,490.07
4063,4063,76,1,38.38
4064,4064,341,5,217.46
4065,4065,358,1,440.69
4066,4066,35,5,481.87
4067,4067,303,4,266.78
4068,4068,241,5,16.65
4069,4069,318,2,40.2
4070,4070,164,3,317.94
4071,4071,406,5,42.21
4072,4072,355,1,275.79
4073,4073,51,1,381.14
4074,4074,268,4,370.07
4075,4075,171,5,161.14
4076,4076,150,3,374.59
4077,4077,95,1,441.82
4078,4078,335,4,311.72
4079,4079,67,5,143.66
4080,4080,235,5,25.33
4081,4081,19,1,348.38
4082,4082,28,5,228.31
4083,4083,370,4,260.08
4084,4084,381,3,353.85
4085,4085,66,1,406.07
4086,4086,397,5,166.81
4087,4087,493,5,490.07
4088,4088,6,5,380.41
4089,4089,391,4,126.09
4090,4090,219,1,55.74
4091,4091,269,3,318.85
4092,4092,210,1,177.06
4093,4093,316,4,249.04
4094,4094,272,5,355.83
4095,4095,222,4,480.51
4096,4096,114,5,126.82
4097,4097,243,4,429.39
4098,4098,73,5,368.54
4099,4099,489,4,231.38
4100,4100,163,4,179.74
4101,4101,400,3,455.33
4102,4102,472,1,102.08
4103,4103,435,3,48.28
4104,4104,129,2,238.86
4105,4105,274,1,400.74
4106,4106,21,4,78.65
4107,4107,75,4,445.24
4108,4108,248,4,399.21
4109,4109,299,2,106.93
4110,4110,38,2,55.33
4111,4111,156,5,137.14
4112,4112,499,2,333.31
4113,4113,396,3,156.43
4114,4114,409,1,352.5
4115,4115,82,5,96.15
4116,4116,222,3,480.51
4117,4117,152,1,270.18
4118,4118,205,3,151.58
4119,4119,369,5,183.99
4120,4120,202,4,273.21
4121,4121,137,2,339.78
4122,4122,360,2,119.26
4123,4123,349,5,317.91
4124,4124,323,1,368.84
4125,4125,282,5,443.4
4126,4126,33,5,11.34
4127,4127,407,1,131.7
4128,4128,308,2,244.26
4129,4129,321,4,185.43
4130,4130,187,2,432.99
4131,4131,46,5,352.04
4132,4132,213,3,450.31
4133,4133,379,4,58.03
